review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
149,1,"I wanted a compact and light E reader that combined the basic KIndle with Audible.  During Black Friday weekend I did some investigating.  Amazon had a chart on its website that showed all three Kindles currently available (including this one) and all their features/ specifications.  All three models were shown as  having the Audible feature--it was through Bluetooth and you would need a Bluetooth enabled speaker or headphones to use it.  Even better Amazon had a trade in program that allowed you to trade in your old Kindle, and provided an additional  20% discount.  I traded in my Kindle (which was in great shape as I use the Audible function more than the E reader) which was appraised at $25.  I received my new Kindle today, charged it, registered it, and quickly discovered it did not have the Audible feature.  I found another web page on Amazon with a lengthier description of this product-- there was no mention of the Audible feature.  It appears it is included only on the other 2 newer models.<br /><br />I'm pretty ticked--I hate shopping , but do my research and I just traded in a perfectly good Kindle and spent $70 for basically what I previously owned.  I don't see myself getting my old Kindle back so buyer beware,  Amazon's advertising may not always be accurate--double check what you are buying.<br /><br />UPDATE-- As a last resort I finally found a tech support phone number.  They had the same problem--and concluded the web page was incorrect.  After a lot of discussion about my limited options, I was transferred to a supervisor and we worked out an agreement for me to upgrade to the current generation Kindle.  I am now awaiting my new Kindle.<br /> I appreciate the time and effort on the part of Amazon staff and I initially increased my rating from 1 star to 5 stars.  However, I went and checked the erroneous web page today--it is still online and incorrect.  I dropped my rating to 3 stars for a lack of attention to detail.",3,2018-11-26,,True,,Misleading Product Info on Amazon's Web Page (UPDATED),,
150,1,"easy to use, connected to my amazon right away and for the price you pay, it's totally worth it!",5,2018-11-26,,True,,Worth it,,
151,1,Love the light weight and longevity of a single charge!,5,2018-08-29,,True,,Light and just the right size,,
152,1,Too small,1,2018-08-29,,True,,One Star,,
153,1,Easy to access books I purchased from my prior Kindle.,5,2018-08-29,,True,,"Arrived promptly, works perfectly.",,
154,1,Purchased as a gift!,5,2018-08-29,,True,,Five Stars,,
155,1,This seems harder to use than my first kindle.. Hopefully my skills will improv as  I learn to use it.,3,2018-08-29,,True,,Hard to use,,
156,1,"The interface is slow & the screen resembles an older digital clock or calculator.. Don't waste your money<br /><br />This review was edited in response to the comment below.<br /><br />Be aware of the purpose of this device when purchasing. As stated by the comment below, it is singular in it's purpose - to read, anywhere. That is correct. However, to make the comparison to the speed of tablets or mobile phones which I know and should state - this is not, it is a bit laggy on it's processing capability.",3,2018-08-29,,True,,"Black & white e-reader, resembling a calculator display",,
157,1,"I like this Kindle reader I am happy this one has more than one font to choose from, the lighting is great because I read at night.....the kindle Paperwhite  itself is very thin and light I like that very much I can use one hand to hold it....I take it with me everywhere I go so I can read....it fits perfectly in my bag no matter what size. ❤️",5,2018-08-29,,True,,Looking for a kindle paperwhite this is the one to get! No regrets,,
158,1,but I can't get it to work!,5,2018-08-29,,True,,NICE LOOKING,,
159,1,I appreciate the backlight aspect since I had read my old Kindle using a light fixture.  But it seems that there is a shadow at the bottom of the page that distracts me and I can never efficiently 'turn the pages'.  Makes me miss my old school Kindle!,3,2018-08-29,,True,,Shadow on screen is bothersome,,
160,1,Everything Works great,5,2018-08-29,,True,,Five Stars,,
161,1,Really nice.  I bought to ready to my kids.,4,2018-07-28,,True,,Battery life is like 2 weeks!,,
162,1,"Too small, didn’t feel comfortable. I replaced with a Fire",1,2018-07-28,,,,Didn’t like,,
163,1,This is my second Kindle purchase. I like mine so much I bought one for my daughter. It’s great to always have a book available.,5,2018-07-28,,True,,Wonderful for reading in the dark.,,
164,1,"Great product,  really didn't want to read digital books because of how much time I spend on a computer. This is a great replacement! Plus you can't beat the kindle book price.",5,2018-07-28,,True,,Great physical book alternative,,
165,1,"Amazing, worth every penny. Reading on the Fire's screen was killing my eyes & giving me horrible headaches - the Paperwhite was the perfect solution. Couldn't be happier! (Unless you want to make a slightly larger screen, Amazon!) Highly recommend this product. :)",5,2018-07-28,,True,,Worth Every Penny!,,
166,1,I love this ereader. It's light and goes with me in my purse. Easy to hold and read on. I highly recommend this ereader,5,2018-07-28,,True,,It's great,,
167,1,Always impressive! My 3rd so far.,5,2018-07-28,,True,,Best e-reader on the market for the price!,,
168,1,Got this on Prime Day with a case for $117. What a bargain. So much more convenient than hauling books around. Several fonts available to make reading easier. Wish I had bought one sooner!!,5,2018-07-28,,True,,Great e reader,,
169,1,Been wanting to get this for a while and thans to prime day i was able to get it! I love it!,5,2018-07-28,,True,,Awesome product.,,
170,1,"Lightweight, easy to read, no glare.",5,2018-07-28,,True,,Incredible tool for the summer reader,,
171,1,My first e reader.  Easy to operate.,4,2018-12-10,,True,,easy to carry,,
172,1,I have the original Kindle with the keyboard and I loved it. I never upgraded with any newer model until recently and only because I lost mine at the Heathrow airport. Touchscreen was a totally new thing for me (on a kindle) and I sometimes slip and push my page turner or other funky stuff pops up but I do LOVE this backlight. I can read in bed and not disturb my husband while he's sleeping beside me.,5,2018-12-10,,True,,i love the light but miss my keyboard,,
173,1,I read a lot. I love the paperwhite editions. I would like to upgrade to the newer version but this was a steal since they where clearing them out for the new edition.,5,2018-12-10,,True,,Best e-reader on the market,,
174,1,The backlighting Kindle Paperwhite eases the strain on my eyes and allow me to read much longer.,4,2018-12-10,,True,,Reduced Eye Strain,,
175,1,Love reading ancient history on it.<br />Great investment (gift).,5,2018-12-10,,True,,Works great in low light.,,
176,1,"I didn't know if I could get used to reading books on a ""computer,"" but this Kindle makes it easy, almost like reading a paperback. I especially like being able to read at night without bothering anyone, and being able to adjust the size of the font for easy reading.",5,2018-12-10,,True,,Easy to Read and Convenient,,
177,1,The screen lighting is pretty great. Very slick design. I like that I can take it anywhere with me.,5,2018-12-10,,True,,It is a nice upgrade !,,
178,1,It's much easier to read on a kindle than from a book and even more so at night.  I wish I had gotten one sooner.,5,2018-12-10,,True,,Love it!,,
179,1,"We love our Kindles and my husband and I are each on our second one. We bought my husband's second one in July (2018) and it will not hold it's charge. Mine is an older model and it is days before I have to charge it. My husband's has to be charged every morning! I would love to just talk with Amazon directly about this but how?<br /><br />Update: I was contacted by Amazon Technical support and was told how to 'reset' our kindle. We will need to wait until a full charge and a 5-hour waiting period. After talking with Stephanie in Tech Support, I am confident that If this doesn't take care of the issue, we will receive a replacement or credit of some kind. I have changed my rating to 5 stars because I am a fan of Amazon and their products and they have always strived for customer satisfaction. Even though I am having issues with this particular device, I would still recommend the Kindle paper white. Our experience with our other three devices has been excellent.",5,2018-12-10,,True,,Updated 12/18: Won't hold charge,,
180,1,great,5,2018-12-10,,True,,Five Stars,,
181,1,"Never thought I'd like an e-reader, but I do!",5,2019-01-27,,True,,As described,,
182,1,It worked great for 2 months !?Went in hospital battery charge was low and it went to 0 Still to this date won’t charge purchased charger thru Amazon ! 120 .00 Hard earned money water I feel,1,2019-01-27,,True,,Won’t charge,,
183,1,Excelente producto,5,2019-01-27,,True,,Lo mejor para las vacaciones!,,
184,1,Wife very happy with lightweight and vision at night. If she is happy then I am happy.,5,2019-01-27,,True,,Good product for reading in bed and outside,,
185,1,Love it,5,2019-01-27,,True,,Good product,,
186,1,"I have been waiting for several years for improvements in the Kindle readers.  Finally, this Kindle Paperwhite E-reader is Easy to read for many hours of enjoyment with white light background on your eyes.  Easy to use dictionary, if you don't recognize the words.  easy to build ones vocabulary.  Automatically attaches a bookmarked so you can find your starting point after putting the book down for a day or two.  Easy to download thousands of books from Amazon and even more if you purchase an Amazon Prime subscription for a year.  Millions of books are also available for purchasing on Kindle Unlimited subscriptions.  Love the Kinda Paperwhite E-Reader",5,2019-01-26,,True,,Kinda Paperwhite E-Reader - Easy to read for many hours of enjoyment with white light,,
